Frequency (Hz)	Level (dB)
265.800476	-75.233643
266.473389	-81.095871
267.146301	-79.181244
267.819214	-77.263771
268.492126	-77.651169
269.165039	-77.128532
269.837952	-76.675781
270.510864	-74.578629
271.183777	-75.857246
271.856689	-72.872154
272.529602	-75.971359
273.202515	-75.633995
273.875427	-74.936295
274.548340	-75.315697
275.221252	-75.119110
275.894165	-71.718903
276.567078	-76.859657
277.239990	-74.350632
277.912903	-74.449966
278.585815	-77.186028
279.258728	-73.649384
279.931641	-76.145134
280.604553	-71.414871
281.277466	-72.239799
281.950378	-70.723709
282.623291	-71.790245
283.296204	-67.837006
283.969116	-68.785385
284.642029	-67.976334
285.314941	-68.164520
285.987854	-68.024551
286.660767	-63.979553
287.333679	-64.892349
288.006592	-60.785488
288.679504	-61.783245
289.352417	-59.659836
290.025330	-55.885376
290.698242	-55.617294
291.371155	-55.488415
292.044067	-47.929581
292.716980	-47.959354
293.389893	-53.017738
294.062805	-53.327541
294.735718	-53.065224
295.408630	-50.387444
296.081543	-45.387535
296.754456	-43.874035
297.427368	-44.673214
298.100281	-37.342102
298.773193	-27.839375
299.446106	-17.439289
300.119019	-8.319900
300.791931	-3.725364
301.464844	-5.032568
302.137756	-12.355544
302.810669	-21.763346
303.483582	-29.399757
304.156494	-36.023613
304.829407	-44.116295
305.502319	-42.988731
306.175232	-47.545376
306.848145	-48.600857
307.521057	-53.100765
308.193970	-52.239361
308.866882	-49.807259
309.539795	-51.310181
310.212708	-51.262882
310.885620	-53.240509
311.558533	-55.275402
312.231445	-55.987900
312.904358	-57.651104
313.577271	-64.105141
314.250183	-60.703243
314.923096	-65.722420
315.596008	-67.338196
316.268921	-66.930107
316.941833	-66.376122
317.614746	-69.573372
318.287659	-68.295441
318.960571	-67.863518
319.633484	-74.213638
320.306396	-68.848724
320.979309	-72.291527
321.652222	-72.859642
322.325134	-73.485085
322.998047	-73.475899
323.670959	-73.187698
324.343872	-74.169838
325.016785	-75.786156
325.689697	-71.416306
326.362610	-76.077339
327.035522	-74.414841
327.708435	-76.379318
328.381348	-75.354233
329.054260	-74.207565
329.727173	-75.314606
330.400085	-73.877235
331.072998	-74.598541
331.745911	-77.946266
332.418823	-75.756187
333.091736	-75.730446
333.764648	-77.668472
334.437561	-77.826271
335.110474	-74.752357
335.783386	-77.121155
336.456299	-75.657776
337.129211	-79.000771
337.802124	-74.083794
338.475037	-77.420631
339.147949	-76.647758
339.820862	-78.124237
340.493774	-79.011063
341.166687	-78.286400
341.839600	-77.959511
342.512512	-78.590744
343.185425	-75.474602
343.858337	-76.870369
344.531250	-75.933113
345.204163	-77.479073
345.877075	-73.569145
346.549988	-73.490906
347.222900	-74.877304
347.895813	-74.601440
348.568726	-78.669769
349.241638	-75.196968
349.914551	-79.782890
350.587463	-78.164352
351.260376	-79.086876
351.933289	-77.635414
352.606201	-79.240982
353.279114	-80.014877
353.952026	-78.259178
354.624939	-77.375153
355.297852	-76.771904
355.970764	-78.734413
356.643677	-76.210716
357.316589	-79.448219
357.989502	-79.225388
358.662415	-78.999474
359.335327	-77.582100
360.008240	-78.816048
360.681152	-77.325043
361.354065	-80.714485
362.026978	-80.552361
362.699890	-76.194061
363.372803	-78.257851
364.045715	-80.133247
364.718628	-79.043846
365.391541	-79.901932
366.064453	-78.324509
366.737366	-79.060776
367.410278	-78.494385
368.083191	-80.736664
368.756104	-82.223694
369.429016	-79.686752
370.101929	-78.586739
370.774841	-80.422333
371.447754	-80.791016
372.120667	-79.001076
372.793579	-80.308655
373.466492	-78.866333
374.139404	-81.184731
374.812317	-78.079231
375.485229	-79.704636
376.158142	-78.528877
376.831055	-82.311890
377.503967	-81.686279
378.176880	-78.023582
378.849792	-78.958885
379.522705	-87.658867
380.195618	-79.739052
380.868530	-79.444191
381.541443	-78.694962
382.214355	-79.242477
382.887268	-76.620529
383.560181	-79.974541
384.233093	-80.863686
384.906006	-80.195633
385.578918	-86.242691
386.251831	-80.773865
386.924744	-81.507813
387.597656	-82.103630
388.270569	-79.377480
388.943481	-79.705917
389.616394	-79.946190
390.289307	-80.628761
390.962219	-81.599289
391.635132	-79.603668
392.308044	-82.759666
392.980957	-80.870911
393.653870	-78.636421
394.326782	-78.126389
394.999695	-81.790695
395.672607	-81.323662
396.345520	-82.770142
397.018433	-83.531647
397.691345	-82.592712
398.364258	-82.824722
399.037170	-80.382568
399.710083	-80.174698
400.382996	-80.255936
401.055908	-78.206833
401.728821	-80.103874
402.401733	-79.925186
403.074646	-79.284241
403.747559	-79.951622
404.420471	-83.055473
405.093384	-81.716919
405.766296	-82.077423
406.439209	-84.688469
407.112122	-83.606094
407.785034	-84.211502
408.457947	-78.692612
409.130859	-80.612900
409.803772	-84.273468
410.476685	-81.267159
411.149597	-81.166122
411.822510	-81.696426
412.495422	-79.716789
413.168335	-83.633171
413.841248	-84.422318
414.514160	-82.348793
415.187073	-81.574715
415.859985	-77.469902
416.532898	-79.664772
417.205811	-82.695221
417.878723	-80.456345
418.551636	-80.239769
419.224548	-78.748116
419.897461	-79.529922
420.570374	-80.077347
421.243286	-79.824448
421.916199	-80.589088
422.589111	-83.696114
423.262024	-77.322388
423.934937	-80.136360
424.607849	-79.462166
425.280762	-79.958664
425.953674	-80.563942
426.626587	-81.349983
427.299500	-81.480438
427.972412	-81.292809
428.645325	-83.612389
429.318237	-82.164871
429.991150	-79.550217
430.664063	-85.108154
431.336975	-84.207657
432.009888	-79.568741
432.682800	-79.921997
433.355713	-80.322311
434.028625	-78.493210
434.701538	-85.430534
435.374451	-81.192650
436.047363	-80.489143
436.720276	-80.910645
437.393188	-84.045517
438.066101	-84.370132
438.739014	-80.556000
439.411926	-79.918785
440.084839	-80.955200
