Frequency (Hz)	Level (dB)
377.503967	-93.908730
378.176880	-92.221695
378.849792	-88.095093
379.522705	-91.156647
380.195618	-90.027046
380.868530	-91.648293
381.541443	-88.845924
382.214355	-89.462807
382.887268	-91.222954
383.560181	-91.263985
384.233093	-89.118042
384.906006	-91.624924
385.578918	-91.119232
386.251831	-95.762115
386.924744	-91.809982
387.597656	-91.454926
388.270569	-97.318726
388.943481	-92.474792
389.616394	-92.733459
390.289307	-92.532654
390.962219	-90.579575
391.635132	-93.709511
392.308044	-91.756226
392.980957	-93.732903
393.653870	-92.063278
394.326782	-90.761642
394.999695	-90.342766
395.672607	-89.261520
396.345520	-93.805977
397.018433	-98.449051
397.691345	-92.501923
398.364258	-91.110588
399.037170	-96.502472
399.710083	-93.440117
400.382996	-90.708336
401.055908	-94.507561
401.728821	-93.656212
402.401733	-96.723213
403.074646	-92.742073
403.747559	-95.000488
404.420471	-95.794983
405.093384	-89.084549
405.766296	-95.311920
406.439209	-93.527367
407.112122	-96.934731
407.785034	-93.687485
408.457947	-94.986275
409.130859	-92.537109
409.803772	-93.052437
410.476685	-98.785652
411.149597	-93.695930
411.822510	-92.427841
412.495422	-91.510437
413.168335	-95.313950
413.841248	-92.877686
414.514160	-93.304604
415.187073	-92.521965
415.859985	-94.968613
416.532898	-95.027161
417.205811	-92.419960
417.878723	-96.956779
418.551636	-95.018433
419.224548	-98.745361
419.897461	-96.078102
420.570374	-94.994286
421.243286	-97.094147
421.916199	-93.432472
422.589111	-91.161407
423.262024	-90.282738
423.934937	-95.116722
424.607849	-95.071747
425.280762	-91.822578
425.953674	-95.323067
426.626587	-96.742020
427.299500	-96.154037
427.972412	-96.539902
428.645325	-95.570915
429.318237	-95.817070
429.991150	-92.805252
430.664063	-93.982002
431.336975	-91.678291
432.009888	-93.288498
432.682800	-98.761116
433.355713	-93.186951
434.028625	-94.112679
434.701538	-93.117073
435.374451	-95.443611
436.047363	-94.931480
436.720276	-93.101669
437.393188	-93.262016
438.066101	-95.053360
438.739014	-96.877243
439.411926	-95.490807
440.084839	-95.478012
440.757751	-92.847839
441.430664	-93.618927
442.103577	-95.641273
442.776489	-94.247856
443.449402	-91.794807
444.122314	-92.733055
444.795227	-93.230026
445.468140	-94.041939
446.141052	-93.891670
446.813965	-95.069023
447.486877	-95.672256
448.159790	-95.654137
448.832703	-93.351669
